Country,AlphaNumISO,CCC_IEATrade_Code,CCC_IEATrade_Name,Units,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Faroe Islands,FRO234,A.1.1.12,Tobacco,tonnes,72.0,75.0,74.0,82.0,83.0,113.0,98.0,99.0,97.0,86.0,92.0,88.0,89.0,96.0,91.0,95.0,94.0,90.0,93.0,94.0,76.0,87.0,89.0,85.0,79.0,84.0,82.0,82.0,85.0,85.0,262.0,83.0,94.0,260.0,359.0,317.0,101.0,73.0,54.0,66.0,68.0,68.0,63.0,67.0,,,,
Fiji Islands,FJI242,A.1.1.12,Tobacco,tonnes,281.0,331.0,378.0,265.0,246.0,257.0,217.0,285.0,129.0,230.0,208.0,299.0,195.0,191.0,149.0,191.0,173.0,174.0,196.0,161.0,269.0,185.0,129.0,163.0,220.0,202.0,191.0,163.0,121.0,154.0,131.0,188.0,56.0,110.0,107.0,104.0,100.0,59.0,41.0,47.0,152.0,526.0,178.0,128.0,,,,
Finland,FIN246,A.1.1.12,Tobacco,tonnes,6292.0,6029.0,8621.0,8813.0,8215.0,9304.0,6916.0,6571.0,9079.0,9370.0,9824.0,13626.0,7466.0,6985.0,7574.0,6955.0,7060.0,7863.0,7290.0,8242.0,7290.0,6664.0,6779.0,6532.0,7414.0,4314.0,7734.0,8630.0,6849.0,6658.0,5856.0,5839.0,5860.0,5728.0,7054.0,7838.0,7539.0,7647.0,9389.0,5916.0,5743.0,8288.0,4331.0,8679.0,,,,
France,FRA250,A.1.1.12,Tobacco,tonnes,69413.0,83708.0,88251.0,85691.0,90147.0,100170.0,106462.0,92952.0,104494.0,106619.0,101788.0,97619.0,90895.0,97732.0,108322.0,117150.0,105553.0,99532.0,104512.0,106884.0,123789.0,128440.0,117832.0,126937.0,132329.0,129895.0,130860.0,139342.0,142985.0,141682.0,147502.0,160756.0,160116.0,136723.0,194447.0,212085.0,175837.0,149938.0,151524.0,181656.0,160247.0,158035.0,176607.0,167333.0,,,,
French Polynesia,PYF258,A.1.1.12,Tobacco,tonnes,282.0,298.0,283.0,485.0,285.0,329.0,300.0,318.0,333.0,329.0,318.0,319.0,278.0,237.0,280.0,408.0,295.0,257.0,256.0,236.0,274.0,285.0,202.0,259.0,263.0,268.0,266.0,282.0,318.0,280.0,278.0,288.0,283.0,281.0,274.0,287.0,276.0,287.0,277.0,272.0,268.0,254.0,256.0,253.0,,,,
Gabon,GAB266,A.1.1.12,Tobacco,tonnes,104.0,148.0,277.0,402.0,423.0,2756.0,383.0,139.0,1388.0,324.0,224.0,465.0,288.0,420.0,448.0,413.0,392.0,391.0,471.0,281.0,275.0,211.0,260.0,391.0,301.0,252.0,104.0,462.0,545.0,687.0,943.0,938.0,549.0,519.0,1651.0,1967.0,2584.0,1889.0,2045.0,2549.0,2096.0,2241.0,2043.0,1303.0,,,,
Gambia,GMB270,A.1.1.12,Tobacco,tonnes,331.0,338.0,252.0,239.0,359.0,238.0,1115.0,791.0,795.0,1050.0,1005.0,488.0,950.0,993.0,400.0,620.0,320.0,350.0,560.0,720.0,950.0,1332.0,1250.0,1280.0,1140.0,1367.0,1228.0,480.0,390.0,1206.0,355.0,1275.0,920.0,409.0,632.0,855.0,763.0,825.0,807.0,535.0,700.0,517.0,567.0,505.0,,,,
Georgia,GEO268,A.1.1.12,Tobacco,tonnes,,,,,,,,,,,,,,,,,,,,,,,1040.0,1092.0,1259.0,300.0,4434.0,14937.0,3979.0,5148.0,4895.0,3077.0,4383.0,4386.0,5915.0,3008.0,4985.0,7148.0,7400.0,7362.0,8889.0,8902.0,9775.0,10257.0,,,,
Germany,DEU276,A.1.1.12,Tobacco,tonnes,149152.0,186570.0,185453.0,180921.0,123302.0,170271.0,182611.0,188688.0,204634.0,198806.0,208834.0,205562.0,221249.0,223416.0,196872.0,205457.0,197956.0,211538.0,172285.0,182582.0,200749.0,221142.0,247325.0,189343.0,222786.0,211330.0,224972.0,229955.0,231460.0,247220.0,300135.0,277247.0,257771.0,269860.0,322828.0,331416.0,324603.0,288160.0,253798.0,257451.0,249144.0,274213.0,267231.0,250477.0,,,,
Ghana,GHA288,A.1.1.12,Tobacco,tonnes,847.0,1084.0,441.0,808.0,905.0,788.0,1597.0,1343.0,2611.0,787.0,1026.0,1803.0,338.0,608.0,1132.0,1033.0,333.0,530.0,561.0,361.0,1600.0,615.0,734.0,452.0,536.0,550.0,629.0,1260.0,239.0,382.0,2866.0,8373.0,2748.0,176.0,1309.0,446.0,584.0,917.0,1535.0,1717.0,1621.0,430.0,603.0,645.0,,,,
Greece,GRC300,A.1.1.12,Tobacco,tonnes,144.0,239.0,269.0,278.0,371.0,401.0,574.0,852.0,1578.0,2448.0,3139.0,4910.0,6140.0,7287.0,6954.0,7287.0,9372.0,11308.0,9919.0,13470.0,14816.0,24215.0,28976.0,25810.0,25202.0,33593.0,60258.0,27964.0,28797.0,33737.0,37798.0,34358.0,40417.0,37107.0,37429.0,40858.0,53390.0,56374.0,59209.0,70925.0,51597.0,49218.0,44347.0,38718.0,,,,
Grenada,GRD308,A.1.1.12,Tobacco,tonnes,54.0,50.0,49.0,45.0,34.0,24.0,38.0,55.0,36.0,38.0,34.0,31.0,28.0,4.0,26.0,31.0,34.0,56.0,35.0,30.0,35.0,35.0,30.0,70.0,45.0,51.0,71.0,91.0,86.0,107.0,105.0,20.0,52.0,43.0,54.0,57.0,71.0,84.0,10.0,64.0,21.0,20.0,10.0,3.0,,,,
Guam,GUM316,A.1.1.12,Tobacco,tonnes,49.0,55.0,83.0,0.0,0.0,0.0,50.0,173.0,325.0,626.0,724.0,672.0,620.0,519.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,510.0,31.0,50.0,59.0,72.0,57.0,49.0,81.0,86.0,91.0,59.0,42.0,68.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Guatemala,GTM320,A.1.1.12,Tobacco,tonnes,462.0,70.0,53.0,433.0,1086.0,847.0,745.0,910.0,882.0,1433.0,1691.0,715.0,181.0,289.0,42.0,14.0,3.0,126.0,778.0,792.0,334.0,40.0,0.0,109.0,406.0,668.0,897.0,1764.0,1522.0,947.0,896.0,1642.0,1650.0,2142.0,2338.0,2278.0,2434.0,4200.0,4077.0,2664.0,2362.0,2524.0,2918.0,2578.0,,,,
Guinea,GIN324,A.1.1.12,Tobacco,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,200.0,400.0,500.0,775.0,147.0,769.0,456.0,280.0,288.0,415.0,1055.0,980.0,950.0,1460.0,690.0,1150.0,900.0,1011.0,770.0,4281.0,2498.0,3230.0,9625.0,8271.0,8616.0,8237.0,10245.0,12221.0,4476.0,8916.0,11022.0,5462.0,9012.0,5002.0,2713.0,3297.0,3099.0,3313.0,,,,
Guinea-Bissau,GNB624,A.1.1.12,Tobacco,tonnes,436.0,360.0,456.0,560.0,592.0,233.0,219.0,120.0,270.0,156.0,167.0,60.0,45.0,39.0,43.0,92.0,145.0,40.0,30.0,20.0,20.0,20.0,40.0,35.0,45.0,1.0,11.0,60.0,54.0,110.0,250.0,160.0,82.0,78.0,68.0,216.0,164.0,139.0,362.0,344.0,255.0,353.0,302.0,273.0,,,,
Guyana,GUY328,A.1.1.12,Tobacco,tonnes,375.0,395.0,368.0,583.0,445.0,376.0,387.0,279.0,253.0,277.0,336.0,376.0,203.0,402.0,205.0,255.0,315.0,314.0,352.0,208.0,283.0,375.0,690.0,912.0,12.0,14.0,50.0,656.0,623.0,472.0,520.0,593.0,638.0,1002.0,540.0,563.0,872.0,707.0,734.0,657.0,647.0,713.0,816.0,712.0,,,,
Haiti,HTI332,A.1.1.12,Tobacco,tonnes,298.0,356.0,228.0,211.0,428.0,606.0,478.0,442.0,684.0,439.0,1130.0,2594.0,587.0,522.0,724.0,524.0,1235.0,745.0,250.0,300.0,160.0,310.0,110.0,85.0,600.0,322.0,205.0,352.0,378.0,711.0,273.0,272.0,262.0,650.0,69.0,578.0,567.0,522.0,487.0,485.0,838.0,628.0,708.0,633.0,,,,
Honduras,HND340,A.1.1.12,Tobacco,tonnes,659.0,146.0,106.0,181.0,194.0,115.0,213.0,711.0,830.0,426.0,313.0,543.0,238.0,125.0,226.0,41.0,89.0,20.0,49.0,353.0,518.0,802.0,1209.0,1458.0,1375.0,1229.0,4770.0,2002.0,6997.0,3382.0,4994.0,4330.0,5410.0,6077.0,5689.0,7632.0,6762.0,6177.0,6123.0,5906.0,5181.0,6384.0,5416.0,4867.0,,,,
Hong Kong,HKG344,A.1.1.12,Tobacco,tonnes,9827.0,11099.0,12064.0,10744.0,11841.0,10159.0,17302.0,13844.0,14205.0,17030.0,18787.0,29652.0,22852.0,21753.0,27091.0,32968.0,25928.0,33717.0,53511.0,56392.0,86061.0,87073.0,101632.0,81820.0,85409.0,83238.0,82958.0,56972.0,46658.0,27997.0,29389.0,28167.0,28427.0,26553.0,34390.0,30687.0,33930.0,39624.0,37769.0,34828.0,35552.0,39018.0,42639.0,39314.0,,,,
Hungary,HUN348,A.1.1.12,Tobacco,tonnes,8219.0,8558.0,9851.0,9517.0,9890.0,9509.0,8016.0,10037.0,7283.0,5455.0,8259.0,9578.0,7963.0,8495.0,6024.0,5640.0,6530.0,8045.0,6275.0,6286.0,6799.0,19031.0,9206.0,12227.0,16841.0,14393.0,21670.0,21316.0,19337.0,18781.0,9263.0,10268.0,8609.0,9751.0,9107.0,5354.0,2459.0,6993.0,10039.0,9203.0,17815.0,26381.0,26100.0,22843.0,,,,
Iceland,ISL352,A.1.1.12,Tobacco,tonnes,611.0,396.0,613.0,612.0,586.0,634.0,645.0,475.0,491.0,500.0,509.0,501.0,592.0,494.0,653.0,676.0,657.0,615.0,628.0,558.0,562.0,595.0,609.0,527.0,550.0,541.0,554.0,560.0,463.0,531.0,471.0,446.0,540.0,403.0,443.0,385.0,382.0,417.0,419.0,386.0,362.0,345.0,355.0,467.0,,,,
India,IND356,A.1.1.12,Tobacco,tonnes,41.0,84.0,162.0,163.0,87.0,126.0,175.0,121.0,170.0,32.0,106.0,30.0,78.0,175.0,90.0,50.0,582.0,722.0,230.0,153.0,109.0,131.0,123.0,240.0,321.0,1460.0,720.0,398.0,2838.0,1118.0,1480.0,712.0,1487.0,1402.0,1697.0,1567.0,2049.0,1645.0,2118.0,2263.0,1581.0,2931.0,4666.0,2903.0,,,,
Indonesia,IDN360,A.1.1.12,Tobacco,tonnes,4002.0,4813.0,8176.0,5614.0,16669.0,11012.0,11000.0,10761.0,13310.0,13886.0,20667.0,22236.0,17059.0,13862.0,13689.0,10466.0,10033.0,11808.0,10856.0,14152.0,27704.0,29933.0,26679.0,32877.0,42985.0,52204.0,49810.0,52140.0,19761.0,43626.0,42768.0,56237.0,47431.0,38947.0,43359.0,48419.0,54823.0,69867.0,87325.0,63688.0,78300.0,117126.0,151146.0,135264.0,,,,
Iran,IRN364,A.1.1.12,Tobacco,tonnes,25.0,301.0,435.0,694.0,1391.0,3839.0,11110.0,14051.0,12807.0,4729.0,7605.0,19702.0,13362.0,17243.0,16453.0,15385.0,16472.0,14389.0,9248.0,11513.0,12000.0,9087.0,7814.0,6244.0,18038.0,19540.0,21900.0,20252.0,16732.0,16312.0,19175.0,31471.0,12190.0,31145.0,38548.0,38488.0,49816.0,50687.0,45207.0,41880.0,26890.0,28500.0,31165.0,37988.0,,,,
Iraq,IRQ368,A.1.1.12,Tobacco,tonnes,729.0,454.0,989.0,456.0,806.0,1713.0,4214.0,2870.0,7320.0,11870.0,9514.0,11851.0,11380.0,11461.0,17751.0,15060.0,8746.0,11695.0,9203.0,28228.0,18370.0,8500.0,8500.0,9000.0,7500.0,5100.0,6300.0,2650.0,2450.0,2400.0,2400.0,7050.0,10644.0,13091.0,22121.0,38034.0,24387.0,40999.0,37345.0,21722.0,27747.0,33167.0,31568.0,29818.0,,,,
Ireland,IRL372,A.1.1.12,Tobacco,tonnes,7250.0,11621.0,9882.0,16275.0,18568.0,18616.0,12882.0,11039.0,10512.0,11694.0,11653.0,11106.0,12879.0,11591.0,11659.0,11769.0,10914.0,10072.0,8513.0,8837.0,8508.0,9385.0,11092.0,9722.0,11178.0,10284.0,11290.0,10699.0,9826.0,11820.0,14532.0,15518.0,16315.0,13509.0,9503.0,11012.0,10016.0,9048.0,8868.0,8957.0,10313.0,9190.0,8390.0,8287.0,,,,
Israel,ISR376,A.1.1.12,Tobacco,tonnes,3166.0,3465.0,3523.0,4114.0,4181.0,4421.0,5487.0,6314.0,6269.0,5349.0,6125.0,5847.0,6355.0,5420.0,6158.0,5558.0,5416.0,7046.0,6715.0,6453.0,6829.0,6283.0,7417.0,7096.0,7313.0,6743.0,5790.0,7330.0,7030.0,9066.0,8838.0,8271.0,8520.0,8621.0,7596.0,5974.0,7916.0,8233.0,9037.0,8740.0,9033.0,8572.0,8427.0,7999.0,,,,
Italy,ITA380,A.1.1.12,Tobacco,tonnes,20676.0,23013.0,29301.0,37734.0,51577.0,59931.0,53521.0,52740.0,40494.0,62256.0,60758.0,50005.0,57571.0,60366.0,51252.0,78977.0,70021.0,90663.0,83944.0,95034.0,77340.0,72407.0,66095.0,67260.0,69721.0,68591.0,70650.0,79247.0,86016.0,93315.0,98830.0,99746.0,113217.0,114504.0,119382.0,96888.0,78053.0,78900.0,76209.0,76943.0,92838.0,95829.0,90237.0,87017.0,,,,
Jamaica,JAM388,A.1.1.12,Tobacco,tonnes,1188.0,1331.0,1470.0,1466.0,1684.0,1607.0,1378.0,1092.0,1262.0,1272.0,728.0,1194.0,1103.0,1006.0,432.0,404.0,441.0,422.0,486.0,799.0,435.0,768.0,442.0,771.0,1223.0,912.0,1241.0,1046.0,2020.0,1451.0,370.0,706.0,787.0,909.0,843.0,1200.0,1428.0,1178.0,956.0,818.0,770.0,454.0,864.0,648.0,,,,
Japan,JPN392,A.1.1.12,Tobacco,tonnes,38183.0,46658.0,61830.0,60544.0,81333.0,96551.0,101676.0,86781.0,93551.0,83427.0,70634.0,89754.0,90125.0,87714.0,83837.0,69915.0,79711.0,118976.0,109217.0,122805.0,121922.0,145968.0,162818.0,165800.0,189378.0,172985.0,163084.0,176295.0,182701.0,183161.0,180457.0,178763.0,177159.0,169794.0,169669.0,137530.0,156914.0,163683.0,163493.0,157704.0,149399.0,141490.0,146662.0,144425.0,,,,
Jordan,JOR400,A.1.1.12,Tobacco,tonnes,657.0,1246.0,1007.0,889.0,798.0,629.0,952.0,1494.0,2313.0,2858.0,2790.0,1871.0,2085.0,2364.0,2895.0,772.0,2199.0,2358.0,2212.0,1672.0,1517.0,1398.0,1271.0,1289.0,3509.0,1966.0,541.0,3476.0,5322.0,4991.0,7571.0,8944.0,11427.0,12961.0,13361.0,14745.0,16588.0,14714.0,12687.0,11948.0,11191.0,11714.0,10082.0,14476.0,,,,
Kazakhstan,KAZ398,A.1.1.12,Tobacco,tonnes,,,,,,,,,,,,,,,,,,,,,,,17292.0,19734.0,15700.0,13353.0,22176.0,20507.0,17443.0,11269.0,15911.0,12459.0,6409.0,0.0,18403.0,20354.0,20891.0,25631.0,28188.0,21160.0,16306.0,24334.0,26684.0,26513.0,,,,
Kenya,KEN404,A.1.1.12,Tobacco,tonnes,2877.0,3028.0,3494.0,1438.0,3578.0,2510.0,4765.0,1590.0,4067.0,1797.0,410.0,468.0,306.0,100.0,46.0,38.0,14.0,19.0,169.0,36.0,15.0,312.0,23.0,2552.0,3057.0,2081.0,489.0,792.0,197.0,126.0,4705.0,6048.0,13753.0,2267.0,8494.0,16222.0,12584.0,22095.0,25886.0,19106.0,21787.0,13309.0,7876.0,20010.0,,,,
Kiribati,KIR296,A.1.1.12,Tobacco,tonnes,40.0,36.0,32.0,46.0,28.0,30.0,52.0,45.0,64.0,60.0,77.0,52.0,51.0,45.0,44.0,40.0,47.0,51.0,54.0,39.0,34.0,52.0,58.0,50.0,57.0,64.0,56.0,50.0,265.0,117.0,142.0,100.0,151.0,330.0,109.0,341.0,141.0,151.0,55.0,102.0,56.0,155.0,136.0,913.0,,,,
Kuwait,KWT414,A.1.1.12,Tobacco,tonnes,3784.0,3487.0,4029.0,4318.0,4746.0,3849.0,4727.0,4103.0,4741.0,5646.0,4819.0,3857.0,4483.0,4436.0,4112.0,3950.0,4216.0,3980.0,3446.0,3725.0,1937.0,1625.0,2471.0,3536.0,4059.0,3776.0,3712.0,3511.0,3341.0,3821.0,2511.0,2924.0,2822.0,2918.0,3131.0,4128.0,4225.0,3802.0,4180.0,6701.0,4544.0,6185.0,4101.0,6809.0,,,,
Kyrgyzstan,KGZ417,A.1.1.12,Tobacco,tonnes,,,,,,,,,,,,,,,,,,,,,,,,20.0,130.0,159.0,181.0,1050.0,706.0,1281.0,1954.0,2293.0,1823.0,3034.0,4823.0,5731.0,4507.0,6308.0,8109.0,4796.0,6587.0,6348.0,6683.0,9568.0,,,,
Laos,LAO418,A.1.1.12,Tobacco,tonnes,818.0,479.0,1134.0,1518.0,1205.0,180.0,0.0,0.0,0.0,0.0,0.0,180.0,140.0,100.0,0.0,0.0,140.0,150.0,150.0,0.0,160.0,0.0,150.0,120.0,2352.0,3195.0,1199.0,1499.0,2111.0,1431.0,1340.0,1135.0,2225.0,1924.0,1167.0,1064.0,914.0,635.0,470.0,430.0,442.0,963.0,1438.0,1908.0,,,,
Latvia,LVA428,A.1.1.12,Tobacco,tonnes,,,,,,,,,,,,,,,,,,,,,,,1799.0,3239.0,2914.0,1692.0,3453.0,2353.0,4445.0,5156.0,4981.0,6471.0,7132.0,6060.0,6710.0,6461.0,7091.0,8130.0,12071.0,6903.0,3370.0,3697.0,3575.0,3398.0,,,,
Lebanon,LBN422,A.1.1.12,Tobacco,tonnes,1458.0,2227.0,2734.0,2133.0,2927.0,4463.0,2115.0,3231.0,4775.0,5541.0,5000.0,5100.0,5120.0,5120.0,7350.0,6350.0,7280.0,8000.0,11720.0,10640.0,10230.0,13619.0,19770.0,10260.0,10900.0,10900.0,16520.0,17810.0,13502.0,8272.0,6541.0,10010.0,10494.0,8901.0,9206.0,7260.0,5974.0,7606.0,10938.0,11606.0,13277.0,14472.0,18233.0,15060.0,,,,
Lesotho,LSO426,A.1.1.12,Tobacco,tonnes,0.0,0.0,0.0,0.0,0.0,500.0,550.0,700.0,800.0,1000.0,1500.0,1800.0,2000.0,1800.0,1600.0,1800.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1650.0,1700.0,1750.0,1800.0,1900.0,1950.0,2000.0,2100.0,2200.0,2200.0,2200.0,2500.0,2500.0,2500.0,571.0,,,,
Liberia,LBR430,A.1.1.12,Tobacco,tonnes,527.0,676.0,642.0,769.0,754.0,741.0,696.0,876.0,923.0,776.0,636.0,487.0,425.0,592.0,682.0,480.0,397.0,232.0,282.0,342.0,302.0,290.0,530.0,435.0,411.0,435.0,510.0,771.0,686.0,676.0,516.0,616.0,521.0,545.0,529.0,815.0,876.0,986.0,853.0,812.0,653.0,626.0,492.0,572.0,,,,
Libya,LBY434,A.1.1.12,Tobacco,tonnes,2675.0,2633.0,1021.0,1367.0,2517.0,1736.0,1562.0,3338.0,2592.0,3148.0,5539.0,5087.0,4289.0,4903.0,4003.0,3003.0,3050.0,3673.0,5718.0,4648.0,1362.0,4535.0,2650.0,3240.0,1380.0,2036.0,3002.0,5272.0,4477.0,4811.0,25282.0,58640.0,2812.0,713.0,3905.0,3146.0,2034.0,2677.0,2696.0,4394.0,5736.0,8733.0,14495.0,20488.0,,,,
Lithuania,LTU440,A.1.1.12,Tobacco,tonnes,,,,,,,,,,,,,,,,,,,,,,,1391.0,2702.0,5306.0,6447.0,8486.0,16017.0,9410.0,8867.0,6038.0,7039.0,5766.0,4529.0,5912.0,12565.0,18834.0,15901.0,14829.0,18579.0,17994.0,22330.0,25671.0,24515.0,,,,
Luxembourg,LUX442,A.1.1.12,Tobacco,tonnes,5366.78715604,5623.9610574,6053.85946884,6538.59330717,6909.26378981,6736.39758613,7140.79114784,6941.00315835,6500.76111342,6729.17121204,7043.73102529,6484.32465471,7686.31154468,8000.72966432,7883.5490492,8322.79923887,8527.97158552,8761.19926687,8143.13174193,8665.69777402,8089.57155752,8374.80079358,8174.87111048,8286.95075564,8046.07161938,8765.59176877,10056.9873264,9177.07001096,8953.90257589,10263.2932219,16723.0,18107.0,15746.0,17159.0,24442.0,20947.0,16241.0,19012.0,20954.0,19526.0,17490.0,14163.0,15994.0,16858.0,,,,
Macau,MAC446,A.1.1.12,Tobacco,tonnes,918.0,1204.0,810.0,830.0,766.0,935.0,665.0,1014.0,600.0,750.0,899.0,1091.0,804.0,1042.0,1143.0,833.0,1547.0,880.0,1687.0,1705.0,1861.0,1038.0,1041.0,3308.0,5239.0,4948.0,3158.0,2806.0,2432.0,2272.0,1929.0,1988.0,2073.0,2633.0,3481.0,3549.0,3380.0,3649.0,3583.0,3220.0,2874.0,4204.0,3124.0,0.0,,,,
Macedonia,MKD807,A.1.1.12,Tobacco,tonnes,,,,,,,,,,,,,,,,,,,,,,,7624.0,9016.0,9583.0,6245.0,5876.0,5309.0,5421.0,7507.0,5245.0,4348.0,3884.0,3847.0,4242.0,4490.0,3674.0,3769.0,4856.0,3669.0,5342.0,5475.0,7772.0,6945.0,,,,
Madagascar,MDG450,A.1.1.12,Tobacco,tonnes,969.0,1329.0,1598.0,539.0,230.0,544.0,372.0,402.0,1713.0,1948.0,1142.0,552.0,130.0,512.0,318.0,839.0,620.0,658.0,1146.0,925.0,443.0,387.0,135.0,295.0,155.0,369.0,120.0,326.0,494.0,376.0,434.0,368.0,406.0,280.0,230.0,181.0,411.0,850.0,1221.0,1212.0,460.0,631.0,557.0,506.0,,,,
Malawi,MWI454,A.1.1.12,Tobacco,tonnes,3623.0,4349.0,3632.0,4749.0,3683.0,4071.0,3040.0,1057.0,712.0,609.0,1379.0,653.0,703.0,685.0,704.0,747.0,596.0,0.0,0.0,0.0,2.0,346.0,216.0,1342.0,608.0,628.0,1229.0,1300.0,1529.0,829.0,4840.0,13558.0,8818.0,37912.0,24694.0,29637.0,21406.0,14902.0,21952.0,21879.0,31473.0,27996.0,12162.0,25417.0,,,,
Malaysia,MYS458,A.1.1.12,Tobacco,tonnes,8775.0,8750.0,6531.0,6337.0,10080.0,4446.0,5975.0,8586.0,8538.0,7950.0,7359.0,7630.0,8254.0,4754.0,5603.0,7082.0,7119.0,7691.0,6996.0,5094.0,5926.0,8825.0,10476.0,8940.0,8550.0,15963.0,14503.0,24273.0,16987.0,24195.0,25487.0,36529.0,52706.0,31864.0,32370.0,31091.0,38392.0,46413.0,55771.0,56573.0,60780.0,67669.0,80082.0,68234.0,,,,
Maldives,MDV462,A.1.1.12,Tobacco,tonnes,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,254.0,250.0,400.0,210.0,290.0,223.0,258.0,266.0,399.0,385.0,402.0,249.0,230.0,247.0,227.0,353.0,277.0,268.0,289.0,342.0,689.0,344.0,429.0,390.0,430.0,,,,
Mali,MLI466,A.1.1.12,Tobacco,tonnes,38.0,289.0,222.0,245.0,337.0,742.0,437.0,637.0,188.0,292.0,388.0,258.0,688.0,620.0,420.0,333.0,1878.0,1305.0,320.0,650.0,1570.0,845.0,1419.0,750.0,530.0,410.0,311.0,749.0,828.0,647.0,743.0,649.0,779.0,766.0,1805.0,1276.0,1594.0,1486.0,1683.0,1895.0,2440.0,3146.0,3409.0,3059.0,,,,
Malta,MLT470,A.1.1.12,Tobacco,tonnes,696.0,465.0,645.0,622.0,1007.0,1319.0,1774.0,2605.0,2458.0,2326.0,1732.0,2229.0,2651.0,2575.0,2283.0,2652.0,2236.0,2369.0,1135.0,805.0,1348.0,1377.0,2786.0,1162.0,1564.0,1439.0,1266.0,1361.0,1176.0,1359.0,1435.0,1714.0,1336.0,1419.0,784.0,686.0,675.0,810.0,712.0,744.0,973.0,572.0,812.0,377.0,,,,
Mauritania,MRT478,A.1.1.12,Tobacco,tonnes,227.0,100.0,100.0,100.0,50.0,149.0,419.0,119.0,270.0,138.0,750.0,350.0,117.0,388.0,300.0,1700.0,650.0,700.0,309.0,701.0,320.0,1258.0,1586.0,1163.0,1218.0,430.0,720.0,380.0,280.0,2931.0,2329.0,2548.0,5229.0,7124.0,10375.0,4939.0,8803.0,5280.0,3099.0,2420.0,2991.0,3200.0,3362.0,3272.0,,,,
Mauritius,MUS480,A.1.1.12,Tobacco,tonnes,66.0,58.0,60.0,66.0,144.0,282.0,185.0,507.0,437.0,397.0,208.0,178.0,104.0,54.0,39.0,32.0,41.0,71.0,90.0,143.0,36.0,72.0,130.0,116.0,110.0,113.0,94.0,112.0,110.0,257.0,249.0,261.0,204.0,267.0,286.0,687.0,529.0,1050.0,1318.0,1978.0,2169.0,1280.0,1521.0,1430.0,,,,
Mexico,MEX484,A.1.1.12,Tobacco,tonnes,627.0,107.0,177.0,5.0,1.0,85.0,0.0,2.0,42.0,43.0,444.0,7.0,1.0,0.0,5.0,1349.0,1764.0,12.0,3759.0,3232.0,12094.0,15257.0,15442.0,14618.0,7878.0,2509.0,4357.0,8208.0,11798.0,9567.0,13209.0,10974.0,19204.0,24380.0,23417.0,18563.0,23913.0,34575.0,31570.0,29797.0,30764.0,27434.0,23392.0,19748.0,,,,
Moldova,MDA498,A.1.1.12,Tobacco,tonnes,,,,,,,,,,,,,,,,,,,,,,,1590.0,5280.0,2419.0,1784.0,2997.0,2510.0,1374.0,2910.0,5700.0,4907.0,2693.0,4428.0,5428.0,6295.0,6596.0,8951.0,8776.0,9538.0,11350.0,10176.0,8514.0,7011.0,,,,
Mongolia,MNG496,A.1.1.12,Tobacco,tonnes,604.0,552.0,1250.0,1342.0,997.0,1065.0,790.0,1006.0,960.0,1053.0,1000.0,891.0,1040.0,1139.0,1200.0,1200.0,1325.0,1370.0,1248.0,1100.0,10.0,10.0,20.0,60.0,90.0,492.0,603.0,1431.0,1641.0,1715.0,2009.0,1086.0,1256.0,1623.0,1819.0,1901.0,1931.0,2609.0,3245.0,2936.0,2429.0,3095.0,3293.0,2822.0,,,,
Montenegro,MNE499,A.1.1.12,Tobacco,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.0,1477.0,1830.0,1596.0,1901.0,1582.0,1405.0,1997.0,,,,
Morocco,MAR504,A.1.1.12,Tobacco,tonnes,5285.0,5895.0,6027.0,5730.0,5595.0,6624.0,8219.0,10041.0,9899.0,15502.0,10198.0,9696.0,5012.0,7818.0,9263.0,7175.0,18069.0,17594.0,12020.0,12369.0,8776.0,13938.0,8773.0,10448.0,13005.0,8996.0,13647.0,10007.0,8915.0,9936.0,8108.0,9743.0,10529.0,10055.0,10556.0,10021.0,8162.0,11322.0,13491.0,11963.0,11151.0,10195.0,12076.0,11745.0,,,,
Mozambique,MOZ508,A.1.1.12,Tobacco,tonnes,44.0,56.0,210.0,561.0,517.0,771.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,2000.0,300.0,250.0,700.0,600.0,800.0,120.0,400.0,200.0,350.0,520.0,750.0,600.0,400.0,400.0,2797.0,257.0,9480.0,20746.0,2747.0,2173.0,3683.0,5351.0,6263.0,9225.0,2428.0,14877.0,,,,
