Country,AlphaNumISO,CCC_IEATrade_Code,CCC_IEATrade_Name,Units,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Germany,DEU276,A.1.1.6,Oil bearing crops,tonnes,576101.0,797691.0,967644.0,1711488.0,1747004.0,1313090.0,1310610.0,1408051.0,1529543.0,1690248.0,1833322.0,2173897.0,2393461.0,2316068.0,1993695.0,2715714.0,2604006.0,3680624.0,2807847.0,2744985.0,3081398.0,3239645.0,3806230.0,3873927.0,3729970.0,3457017.0,3706126.0,4168288.0,5241625.0,5016771.0,4712913.0,5449283.0,5518817.0,4405586.0,4856034.0,4825919.0,4748858.0,4579678.0,5367006.0,4500192.0,4872648.0,4609470.0,5464927.0,5625257.0,,,,
Ghana,GHA288,A.1.1.6,Oil bearing crops,tonnes,186.0,10.0,1088.0,722.0,198.0,424.0,18.0,0.0,0.0,0.0,2050.0,0.0,0.0,0.0,0.0,3000.0,470.0,4330.0,6080.0,11300.0,8870.0,7818.0,20250.0,20659.0,28457.0,22586.0,23832.0,25711.0,18880.0,32599.0,27476.0,56383.0,50526.0,96711.0,96136.0,47487.0,113194.0,110585.0,102336.0,74312.0,70276.0,89710.0,245887.0,443603.0,,,,
Greece,GRC300,A.1.1.6,Oil bearing crops,tonnes,50196.0,61226.0,97045.0,117761.0,81186.0,108418.0,120441.0,86987.0,129270.0,78643.0,74299.0,58246.0,84447.0,254282.0,180057.0,149719.0,341252.0,214161.0,127820.0,258723.0,171149.0,143445.0,308278.0,312021.0,296417.0,404819.0,354000.0,309733.0,354243.0,597242.0,457473.0,472417.0,514429.0,400365.0,352452.0,499153.0,456928.0,375126.0,431130.0,375380.0,366189.0,342898.0,462946.0,566511.0,,,,
Grenada,GRD308,A.1.1.6,Oil bearing crops,tonnes,177.0,4.0,13.0,336.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,111.0,123.0,145.0,109.0,43.0,54.0,15.0,8.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,,,,
Guam,GUM316,A.1.1.6,Oil bearing crops,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Guatemala,GTM320,A.1.1.6,Oil bearing crops,tonnes,23341.0,30811.0,49416.0,56755.0,41610.0,35748.0,31365.0,24376.0,59434.0,57138.0,42604.0,31060.0,20499.0,10347.0,23381.0,45509.0,22310.0,31006.0,35575.0,32090.0,52360.0,53752.0,40226.0,49577.0,64858.0,54005.0,53608.0,70897.0,52383.0,59491.0,79806.0,90584.0,90591.0,106014.0,109028.0,117507.0,152056.0,176683.0,212293.0,199494.0,214377.0,282076.0,343065.0,447852.0,,,,
Guinea,GIN324,A.1.1.6,Oil bearing crops,tonnes,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,500.0,800.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,1929.0,3979.0,10477.0,7500.0,9751.0,4021.0,6552.0,10123.0,15049.0,13516.0,1934.0,6006.0,189.0,2179.0,967.0,1261.0,702.0,525.0,433.0,2060.0,1758.0,2795.0,2538.0,,,,
Guinea-Bissau,GNB624,A.1.1.6,Oil bearing crops,tonnes,15595.0,7796.0,13225.0,12491.0,8138.0,9342.0,10229.0,18070.0,10492.0,11162.0,7547.0,4035.0,10050.0,8369.0,8788.0,4375.0,2236.0,3310.0,6220.0,3020.0,2225.0,1242.0,960.0,0.0,400.0,1060.0,1400.0,1055.0,1410.0,1703.0,2160.0,1710.0,1695.0,23.0,14.0,3.0,7.0,25.0,86.0,95.0,43.0,17.0,146.0,278.0,,,,
Guyana,GUY328,A.1.1.6,Oil bearing crops,tonnes,308.0,274.0,912.0,578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,1500.0,1250.0,120.0,3583.0,1077.0,1950.0,2239.0,829.0,1621.0,977.0,1932.0,1880.0,2268.0,1584.0,3534.0,3309.0,10315.0,11682.0,13073.0,11562.0,,,,
Haiti,HTI332,A.1.1.6,Oil bearing crops,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Honduras,HND340,A.1.1.6,Oil bearing crops,tonnes,4963.0,5911.0,5591.0,9044.0,10700.0,8898.0,11164.0,6426.0,13370.0,7728.0,6584.0,6299.0,3400.0,8585.0,18324.0,27957.0,34575.0,31921.0,22681.0,22666.0,16361.0,26209.0,23607.0,21183.0,16541.0,6733.0,40705.0,2109.0,39699.0,26981.0,39884.0,59719.0,59419.0,125742.0,122874.0,140655.0,150816.0,189635.0,229434.0,186190.0,196075.0,207298.0,311267.0,289325.0,,,,
Hong Kong,HKG344,A.1.1.6,Oil bearing crops,tonnes,17281.0,13847.0,12660.0,11065.0,9793.0,9451.0,17569.0,13218.0,15432.0,10985.0,23364.0,58434.0,81789.0,92750.0,49845.0,72065.0,147363.0,157271.0,118969.0,158708.0,190888.0,157785.0,133537.0,144853.0,420652.0,458183.0,459884.0,621164.0,599839.0,263767.0,238192.0,157293.0,180538.0,125390.0,99578.0,68172.0,57116.0,58633.0,46864.0,46841.0,41116.0,37088.0,40174.0,39455.0,,,,
Hungary,HUN348,A.1.1.6,Oil bearing crops,tonnes,76684.0,112280.0,72941.0,71265.0,72251.0,84208.0,82386.0,107471.0,158655.0,199789.0,218134.0,241587.0,404156.0,270077.0,312687.0,302009.0,299231.0,438490.0,448234.0,323421.0,319275.0,481441.0,471801.0,516469.0,448481.0,473830.0,481983.0,528217.0,376807.0,463023.0,587608.0,387351.0,514131.0,672307.0,856437.0,1047239.0,884790.0,1076558.0,1281844.0,1665747.0,1714840.0,1450953.0,1962357.0,1775971.0,,,,
Iceland,ISL352,A.1.1.6,Oil bearing crops,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,256.0,,,,
India,IND356,A.1.1.6,Oil bearing crops,tonnes,1006249.0,1054663.0,1115248.0,1284684.0,1092872.0,1080362.0,1914449.0,1167974.0,772042.0,1170382.0,742602.0,912434.0,986935.0,1013495.0,915567.0,841384.0,1201022.0,783132.0,1298591.0,2374332.0,2179236.0,2687202.0,3419513.0,4507444.0,3751003.0,4434792.0,4889132.0,4976715.0,3738179.0,3038571.0,3018383.0,3291331.0,2119901.0,3953936.0,3950770.0,6308808.0,6725342.0,7207603.0,7392135.0,5253740.0,6485907.0,9027567.0,7171549.0,8552285.0,,,,
Indonesia,IDN360,A.1.1.6,Oil bearing crops,tonnes,623662.0,580915.0,636524.0,670884.0,598935.0,792776.0,881495.0,806071.0,790958.0,731994.0,1058943.0,640900.0,754092.0,867575.0,617866.0,1487743.0,1289601.0,1507901.0,1832221.0,1841390.0,2167611.0,2583796.0,2573181.0,3071112.0,3830464.0,2989475.0,3417839.0,5328436.0,3293126.0,5336200.0,6773978.0,7074567.0,8850705.0,8569764.0,11790343.0,14338876.0,16335925.0,14011277.0,19209720.0,22126655.0,21564383.0,22404458.0,25416267.0,27202035.0,,,,
Iran,IRN364,A.1.1.6,Oil bearing crops,tonnes,29831.0,12302.0,33941.0,26330.0,1276.0,1214.0,1205.0,2264.0,1081.0,219.0,6.0,16.0,55.0,122.0,193.0,228.0,48.0,287.0,143.0,0.0,0.0,0.0,0.0,20.0,15093.0,236543.0,166743.0,54660.0,207616.0,249327.0,194779.0,140821.0,201316.0,241195.0,136564.0,178693.0,105501.0,85371.0,95737.0,79567.0,32466.0,17320.0,48738.0,111663.0,,,,
Iraq,IRQ368,A.1.1.6,Oil bearing crops,tonnes,9297.0,1171.0,2316.0,2570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6189.0,1852.0,5255.0,1895.0,0.0,0.0,0.0,54.0,57.0,90.0,163.0,174.0,,,,
Ireland,IRL372,A.1.1.6,Oil bearing crops,tonnes,8323.0,8143.0,5327.0,6556.0,3774.0,2369.0,6366.0,5991.0,5640.0,3780.0,12119.0,12562.0,6902.0,11363.0,13311.0,21176.0,10243.0,16970.0,27527.0,18849.0,25773.0,24613.0,18673.0,20618.0,18873.0,16572.0,31290.0,40968.0,34790.0,39571.0,27084.0,28953.0,39285.0,40138.0,34390.0,44810.0,50857.0,76935.0,54403.0,25160.0,46814.0,97821.0,65764.0,76489.0,,,,
Israel,ISR376,A.1.1.6,Oil bearing crops,tonnes,79524.0,89421.0,107611.0,42449.0,46094.0,55679.0,51243.0,40546.0,37080.0,48693.0,53293.0,55880.0,56983.0,32177.0,31615.0,12377.0,12447.0,7449.0,6697.0,8957.0,10614.0,13736.0,23519.0,17796.0,18776.0,16685.0,12673.0,11503.0,10742.0,13350.0,12585.0,21866.0,16818.0,14135.0,13874.0,10855.0,10706.0,14942.0,27623.0,12812.0,15078.0,11657.0,10599.0,11811.0,,,,
Italy,ITA380,A.1.1.6,Oil bearing crops,tonnes,145352.0,164714.0,146317.0,134983.0,165409.0,93018.0,75456.0,66864.0,88196.0,118611.0,148867.0,113201.0,164057.0,232194.0,307904.0,364445.0,422396.0,394562.0,357902.0,363342.0,416550.0,521028.0,525599.0,336561.0,353931.0,364197.0,339908.0,446005.0,413417.0,458223.0,684673.0,682995.0,707413.0,678462.0,757129.0,818924.0,832040.0,745228.0,777005.0,850099.0,919715.0,887124.0,857023.0,879038.0,,,,
Jamaica,JAM388,A.1.1.6,Oil bearing crops,tonnes,367.0,974.0,1185.0,1004.0,704.0,317.0,132.0,26.0,59.0,248.0,184.0,155.0,145.0,6368.0,116.0,2498.0,2338.0,695.0,179.0,30.0,20.0,656.0,71.0,2661.0,1410.0,1432.0,157.0,52.0,82.0,163.0,276.0,1240.0,134.0,684.0,779.0,421.0,456.0,251.0,62.0,43.0,135.0,67.0,100.0,146.0,,,,
Japan,JPN392,A.1.1.6,Oil bearing crops,tonnes,32311.0,53701.0,21873.0,26274.0,48393.0,61295.0,13901.0,15467.0,18714.0,27109.0,40372.0,22778.0,29991.0,26754.0,27619.0,25640.0,19603.0,15796.0,17806.0,13022.0,14490.0,14275.0,13042.0,11169.0,11792.0,10792.0,11950.0,13718.0,11710.0,14213.0,15833.0,16528.0,17206.0,18867.0,29537.0,25724.0,19755.0,23130.0,43362.0,21969.0,30718.0,23244.0,25172.0,23844.0,,,,
Jordan,JOR400,A.1.1.6,Oil bearing crops,tonnes,1343.0,1641.0,1515.0,729.0,1901.0,1662.0,8079.0,4641.0,4113.0,4096.0,5038.0,9000.0,10354.0,6590.0,3755.0,1141.0,3103.0,1787.0,2398.0,3603.0,1636.0,4669.0,8146.0,5123.0,7141.0,15921.0,10515.0,26114.0,17485.0,21777.0,85319.0,11772.0,18362.0,23265.0,15531.0,21410.0,20944.0,26038.0,8174.0,18316.0,4123.0,16326.0,9323.0,12429.0,,,,
Kazakhstan,KAZ398,A.1.1.6,Oil bearing crops,tonnes,,,,,,,,,,,,,,,,,,,,,,,1500.0,6300.0,300.0,14263.0,6688.0,12032.0,1921.0,8206.0,17291.0,27268.0,18668.0,12426.0,138999.0,135285.0,214665.0,225691.0,213966.0,232320.0,198309.0,323265.0,605500.0,486777.0,,,,
Kenya,KEN404,A.1.1.6,Oil bearing crops,tonnes,18398.0,14547.0,14464.0,21435.0,14428.0,11816.0,16692.0,8797.0,7859.0,17561.0,12375.0,12026.0,7164.0,13521.0,13062.0,9450.0,15079.0,6922.0,5746.0,12610.0,3603.0,11663.0,66000.0,97585.0,57646.0,24612.0,25499.0,34140.0,33501.0,27387.0,19979.0,28752.0,28365.0,52178.0,46986.0,44126.0,49085.0,54054.0,50542.0,58899.0,80148.0,16970.0,15705.0,66207.0,,,,
Kiribati,KIR296,A.1.1.6,Oil bearing crops,tonnes,5603.0,8557.0,4974.0,6432.0,11785.0,5674.0,5567.0,8536.0,9033.0,7250.0,6940.0,11757.0,8795.0,6764.0,11333.0,10377.0,4611.0,4437.0,11790.0,10175.0,4641.0,7817.0,9907.0,8430.0,10317.0,13249.0,5989.0,7722.0,7577.0,12548.0,6867.0,6648.0,3274.0,5600.0,6907.0,6287.0,8566.0,4384.0,5184.0,7405.0,6359.0,8421.0,6330.0,6660.0,,,,
Kuwait,KWT414,A.1.1.6,Oil bearing crops,tonnes,993.0,1144.0,1204.0,679.0,346.0,1298.0,1693.0,987.0,1264.0,1873.0,2149.0,3810.0,2096.0,973.0,1400.0,1258.0,687.0,700.0,664.0,570.0,822.0,46.0,928.0,2370.0,3060.0,3474.0,2371.0,3177.0,1688.0,805.0,2397.0,3242.0,3337.0,49.0,107.0,2579.0,4260.0,2178.0,1520.0,2879.0,3260.0,2780.0,2714.0,2726.0,,,,
Kyrgyzstan,KGZ417,A.1.1.6,Oil bearing crops,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,408.0,172.0,,1043.0,4625.0,3558.0,1184.0,91.0,270.0,3177.0,1356.0,609.0,1153.0,438.0,628.0,1964.0,594.0,409.0,1296.0,,,,
Laos,LAO418,A.1.1.6,Oil bearing crops,tonnes,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,500.0,1200.0,300.0,940.0,989.0,1602.0,1202.0,1008.0,763.0,250.0,570.0,1065.0,850.0,370.0,218.0,711.0,1525.0,1362.0,2328.0,2305.0,1517.0,3511.0,3152.0,2337.0,1522.0,1770.0,,,,
Latvia,LVA428,A.1.1.6,Oil bearing crops,tonnes,,,,,,,,,,,,,,,,,,,,,,,,3720.0,2749.0,2110.0,2281.0,1933.0,15084.0,13805.0,13150.0,12576.0,28004.0,15819.0,53276.0,149624.0,139363.0,177157.0,304021.0,413328.0,327337.0,284638.0,436350.0,482063.0,,,,
Lebanon,LBN422,A.1.1.6,Oil bearing crops,tonnes,39796.0,31610.0,32404.0,16955.0,8300.0,2200.0,1250.0,981.0,2300.0,26000.0,42700.0,24000.0,0.0,0.0,0.0,0.0,650.0,5140.0,20680.0,850.0,770.0,2158.0,2180.0,1420.0,3384.0,1987.0,7261.0,6043.0,12736.0,17489.0,20299.0,15685.0,33246.0,33782.0,30327.0,9814.0,9204.0,8947.0,8383.0,12073.0,11010.0,11595.0,14107.0,15535.0,,,,
Liberia,LBR430,A.1.1.6,Oil bearing crops,tonnes,0.0,624.0,7762.0,9311.0,16737.0,13404.0,10710.0,9203.0,8804.0,7474.0,10976.0,9408.0,9053.0,4158.0,12236.0,8216.0,6313.0,6900.0,7700.0,9300.0,6900.0,5000.0,6200.0,6000.0,6200.0,6200.0,6200.0,6200.0,6700.0,6700.0,6700.0,6700.0,1355.0,1253.0,1401.0,1838.0,2305.0,2329.0,2132.0,2250.0,2102.0,3630.0,4046.0,2648.0,,,,
Libya,LBY434,A.1.1.6,Oil bearing crops,tonnes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2692.0,4390.0,1250.0,7750.0,4400.0,5220.0,4500.0,8200.0,9053.0,8282.0,21395.0,24335.0,872.0,200.0,60.0,0.0,1.0,15.0,14.0,1.0,9.0,9.0,9.0,103.0,,,,
Lithuania,LTU440,A.1.1.6,Oil bearing crops,tonnes,,,,,,,,,,,,,,,,,,,,,,,3546.0,7000.0,63378.0,52856.0,100567.0,60565.0,108941.0,116562.0,74643.0,130840.0,127084.0,130970.0,136410.0,246518.0,117260.0,275357.0,335991.0,450407.0,453238.0,406131.0,624203.0,540692.0,,,,
Luxembourg,LUX442,A.1.1.6,Oil bearing crops,tonnes,1091.10663246,1236.51922631,1278.02415369,1426.28833676,1664.68211924,1723.04279979,2435.70478197,2584.85489567,3446.33938179,3416.64224864,3290.91392609,4995.25066967,6490.38781371,7049.0916628,7560.60124871,8342.80417148,8162.45268824,8491.78817319,7797.15857081,9055.02318834,9073.79845788,8412.03134497,8916.68419691,8845.20066883,8162.35578958,10156.5948764,9540.85001429,11595.3554554,11800.3607271,12963.1908272,2195.0,3400.0,2121.0,8150.0,4485.0,7974.0,15682.0,17875.0,12783.0,22359.0,18190.0,20388.0,19188.0,20480.0,,,,
Macau,MAC446,A.1.1.6,Oil bearing crops,tonnes,119.0,76.0,54.0,26.0,30.0,0.0,138.0,27.0,5.0,4.0,116.0,457.0,1441.0,1742.0,565.0,209.0,399.0,583.0,380.0,795.0,450.0,422.0,503.0,693.0,782.0,847.0,1716.0,269.0,446.0,1212.0,14.0,27.0,15.0,18.0,93.0,66.0,13.0,23.0,49.0,17.0,0.0,0.0,25.0,25.0,,,,
Macedonia,MKD807,A.1.1.6,Oil bearing crops,tonnes,,,,,,,,,,,,,,,,,,,,,,,321.0,12229.0,3956.0,866.0,839.0,738.0,1740.0,22926.0,19464.0,19567.0,12465.0,2849.0,3313.0,4067.0,3801.0,811.0,8207.0,11115.0,15012.0,18226.0,16795.0,13519.0,,,,
Madagascar,MDG450,A.1.1.6,Oil bearing crops,tonnes,12901.0,8652.0,11064.0,21912.0,9287.0,8248.0,9165.0,15505.0,7832.0,5309.0,6414.0,2494.0,3039.0,6194.0,8038.0,7028.0,13718.0,7387.0,8346.0,13067.0,8153.0,7933.0,6869.0,3811.0,7125.0,4542.0,3016.0,1050.0,2549.0,1055.0,3840.0,1264.0,1088.0,691.0,1544.0,825.0,1729.0,4039.0,3106.0,1038.0,1832.0,3164.0,5838.0,10753.0,,,,
Malawi,MWI454,A.1.1.6,Oil bearing crops,tonnes,31769.0,40556.0,47451.0,39858.0,29507.0,36594.0,35923.0,25171.0,13413.0,19428.0,38286.0,17403.0,14483.0,11231.0,2956.0,11769.0,37717.0,21093.0,39614.0,8185.0,5467.0,5148.0,14565.0,10734.0,6036.0,7584.0,21529.0,21759.0,18258.0,15518.0,5420.0,7064.0,6556.0,19773.0,22510.0,29280.0,26937.0,70054.0,20678.0,33938.0,46386.0,43821.0,117174.0,95879.0,,,,
Malaysia,MYS458,A.1.1.6,Oil bearing crops,tonnes,489928.0,661095.0,859407.0,1017131.0,1146451.0,1522539.0,1619310.0,1725513.0,1765137.0,2356814.0,2833714.0,3122706.0,3605283.0,3915422.0,4021770.0,4524317.0,5813976.0,5554136.0,5633414.0,6844303.0,7678293.0,7309877.0,7205287.0,7799526.0,9020874.0,8902010.0,10093360.0,9216501.0,9528900.0,11343507.0,10518492.0,12890340.0,13065789.0,15106686.0,14885122.0,16203757.0,17462078.0,16942848.0,17817608.0,17663974.0,18519454.0,19655236.0,19019320.0,19049658.0,,,,
Maldives,MDV462,A.1.1.6,Oil bearing crops,tonnes,94.0,96.0,98.0,100.0,102.0,104.0,105.0,110.0,110.0,111.0,112.0,113.0,115.0,115.0,116.0,116.0,120.0,120.0,120.0,120.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Mali,MLI466,A.1.1.6,Oil bearing crops,tonnes,48901.0,57452.0,54245.0,50856.0,27886.0,42732.0,82227.0,72333.0,43422.0,21823.0,44724.0,31394.0,35860.0,53596.0,40030.0,19119.0,18151.0,22429.0,21700.0,17197.0,19950.0,19300.0,17300.0,19050.0,23140.0,22615.0,29704.0,37820.0,38870.0,35770.0,30100.0,52629.0,21568.0,37250.0,50840.0,45752.0,54946.0,53377.0,11728.0,13430.0,28578.0,36168.0,13972.0,23815.0,,,,
Malta,MLT470,A.1.1.6,Oil bearing crops,tonnes,1438.0,715.0,381.0,277.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,7.0,0.0,105.0,28.0,17.0,6.0,8.0,0.0,1.0,0.0,18.0,60.0,21.0,74.0,86.0,324.0,73.0,19.0,27.0,7.0,319.0,20.0,3.0,3.0,5.0,1.0,,,,
Mauritania,MRT478,A.1.1.6,Oil bearing crops,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,,,,
Mauritius,MUS480,A.1.1.6,Oil bearing crops,tonnes,0.0,209.0,7.0,184.0,50.0,50.0,1316.0,14.0,2.0,0.0,0.0,0.0,257.0,188.0,241.0,30.0,16.0,29.0,0.0,0.0,883.0,370.0,653.0,336.0,384.0,423.0,178.0,807.0,625.0,567.0,769.0,1237.0,3509.0,2194.0,1009.0,1078.0,877.0,1302.0,1140.0,2399.0,1066.0,2432.0,3030.0,6334.0,,,,
Mexico,MEX484,A.1.1.6,Oil bearing crops,tonnes,12139.0,16889.0,49444.0,26537.0,11918.0,15094.0,27322.0,18029.0,31034.0,108934.0,49692.0,50758.0,29883.0,19084.0,65697.0,38233.0,59557.0,51921.0,58498.0,68281.0,47049.0,74747.0,49337.0,52164.0,71030.0,90651.0,96211.0,86782.0,103732.0,149157.0,93881.0,85986.0,54696.0,80192.0,71493.0,75598.0,74102.0,92272.0,83753.0,75634.0,74996.0,77023.0,95339.0,103227.0,,,,
Moldova,MDA498,A.1.1.6,Oil bearing crops,tonnes,,,,,,,,,,,,,,,,,,,,,,,4298.0,10036.0,40098.0,42869.0,48008.0,79570.0,70825.0,68931.0,127427.0,136812.0,117808.0,170464.0,209084.0,180471.0,195848.0,261916.0,250400.0,308623.0,281231.0,449095.0,304725.0,409091.0,,,,
Mongolia,MNG496,A.1.1.6,Oil bearing crops,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,100.0,50.0,50.0,248.0,160.0,397.0,646.0,989.0,10360.0,6989.0,1806.0,8809.0,562.0,11991.0,8416.0,19294.0,,,,
Montenegro,MNE499,A.1.1.6,Oil bearing crops,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0,10.0,58.0,137.0,934.0,738.0,1821.0,1357.0,,,,
Morocco,MAR504,A.1.1.6,Oil bearing crops,tonnes,31951.0,28183.0,57800.0,42065.0,33547.0,22262.0,31384.0,24029.0,4855.0,12849.0,26242.0,3282.0,1187.0,2212.0,166.0,223.0,379.0,310.0,341.0,1332.0,30856.0,4021.0,6060.0,752.0,2704.0,6649.0,14921.0,29784.0,10649.0,15601.0,6899.0,505.0,7975.0,9724.0,52621.0,36611.0,44310.0,23731.0,25274.0,16962.0,45458.0,50697.0,30095.0,106663.0,,,,
Mozambique,MOZ508,A.1.1.6,Oil bearing crops,tonnes,144279.0,125439.0,118664.0,133044.0,112890.0,79227.0,89264.0,77500.0,63500.0,67600.0,41100.0,36100.0,38400.0,19700.0,9800.0,18000.0,19900.0,26100.0,21500.0,17200.0,20600.0,26375.0,20600.0,16950.0,22450.0,18950.0,27050.0,24644.0,33380.0,33470.0,36592.0,37391.0,37107.0,37435.0,34178.0,41329.0,44942.0,90490.0,67270.0,73419.0,67875.0,54384.0,50701.0,119667.0,,,,
Myanmar,MMR104,A.1.1.6,Oil bearing crops,tonnes,56416.0,69386.0,94894.0,48731.0,59116.0,39546.0,11330.0,24813.0,22217.0,36200.0,12200.0,10100.0,15748.0,22500.0,15500.0,15500.0,13930.0,15400.0,17600.0,28700.0,68800.0,75735.0,69050.0,106550.0,124780.0,54725.0,60610.0,70170.0,54300.0,32800.0,51210.0,37706.0,19375.0,65783.0,56563.0,42413.0,37715.0,75300.0,124861.0,78023.0,67705.0,50929.0,47861.0,47701.0,,,,
Namibia,NAM516,A.1.1.6,Oil bearing crops,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,1297.0,818.0,1314.0,857.0,950.0,3875.0,3114.0,2104.0,1897.0,2079.0,2229.0,1975.0,2180.0,2066.0,5509.0,8371.0,,,,
Nepal,NPL524,A.1.1.6,Oil bearing crops,tonnes,0.0,0.0,0.0,1923.0,1743.0,3426.0,7857.0,9418.0,4591.0,4230.0,1477.0,1503.0,17899.0,23233.0,27125.0,23073.0,31927.0,48614.0,49817.0,38300.0,17202.0,35749.0,27949.0,45644.0,45295.0,45284.0,55156.0,46438.0,29820.0,41568.0,42350.0,39218.0,49257.0,59441.0,11605.0,5831.0,6904.0,10573.0,5702.0,28414.0,26907.0,44209.0,40870.0,30465.0,,,,
Netherlands,NLD528,A.1.1.6,Oil bearing crops,tonnes,758362.0,868364.0,1374351.0,1145088.0,1128385.0,1167993.0,1432082.0,1242770.0,1994469.0,2556363.0,2779992.0,2719486.0,2517908.0,3215121.0,2958632.0,2956910.0,2713344.0,3248605.0,3173892.0,3419167.0,3739009.0,3623853.0,3672972.0,3630088.0,5352062.0,4648293.0,4756639.0,5398003.0,6436864.0,6919073.0,5373314.0,6314425.0,7210659.0,7807446.0,8545210.0,9510929.0,9313206.0,9515721.0,10476217.0,10544113.0,11178833.0,9896074.0,10770973.0,11508467.0,,,,
Netherlands Antilles,ANT530,A.1.1.6,Oil bearing crops,tonnes,45.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,260.0,343.0,238.0,205.0,186.0,128.0,75.0,65.0,68.0,77.0,60.0,100.0,57.0,288.0,347.0,114.0,38.0,268.0,14.0,19.0,26.0,35.0,26.0,20.0,9.0,,,,,,,
New Caledonia,NCL540,A.1.1.6,Oil bearing crops,tonnes,163.0,0.0,348.0,526.0,203.0,4.0,486.0,925.0,577.0,188.0,541.0,251.0,109.0,117.0,81.0,0.0,193.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,20.0,20.0,3.0,9.0,6.0,3.0,0.0,5.0,2.0,0.0,1.0,10.0,2.0,2.0,3.0,,,,
New Zealand,NZL554,A.1.1.6,Oil bearing crops,tonnes,1942.0,273.0,1682.0,485.0,137.0,902.0,3199.0,8337.0,3986.0,5485.0,1708.0,654.0,731.0,1113.0,1397.0,699.0,630.0,7283.0,10975.0,4359.0,907.0,6483.0,1109.0,1006.0,1508.0,1097.0,1211.0,1174.0,1250.0,1917.0,1994.0,3932.0,2231.0,2569.0,3895.0,3670.0,3095.0,3392.0,2043.0,3065.0,4966.0,2823.0,3440.0,5328.0,,,,
